ParkName;Date;RecreationVisits
Yellowstone NP;01/01/1991;28851
Yellowstone NP;01/02/1991;38050
Yellowstone NP;01/03/1991;19946
Yellowstone NP;01/04/1991;19875
Yellowstone NP;01/05/1991;188798
Yellowstone NP;01/06/1991;499107
Yellowstone NP;01/07/1991;796656
Yellowstone NP;01/08/1991;721103
Yellowstone NP;01/09/1991;432948
Yellowstone NP;01/10/1991;144944
Yellowstone NP;01/11/1991;6261
Yellowstone NP;01/12/1991;23998
Yellowstone NP;01/01/1992;33552
Yellowstone NP;01/02/1992;40245
Yellowstone NP;01/03/1992;19615
Yellowstone NP;01/04/1992;51933
Yellowstone NP;01/05/1992;257951
Yellowstone NP;01/06/1992;539959
Yellowstone NP;01/07/1992;799411
Yellowstone NP;01/08/1992;742879
Yellowstone NP;01/09/1992;462788
Yellowstone NP;01/10/1992;159842
Yellowstone NP;01/11/1992;8646
Yellowstone NP;01/12/1992;27584
Yellowstone NP;01/01/1993;38100
Yellowstone NP;01/02/1993;44049
Yellowstone NP;01/03/1993;31768
Yellowstone NP;01/04/1993;24013
Yellowstone NP;01/05/1993;191222
Yellowstone NP;01/06/1993;525378
Yellowstone NP;01/07/1993;768164
Yellowstone NP;01/08/1993;714408
Yellowstone NP;01/09/1993;401124
Yellowstone NP;01/10/1993;125107
Yellowstone NP;01/11/1993;18899
Yellowstone NP;01/12/1993;29961
Yellowstone NP;01/01/1994;40757
Yellowstone NP;01/02/1994;44946
Yellowstone NP;01/03/1994;27859
Yellowstone NP;01/04/1994;36280
Yellowstone NP;01/05/1994;233737
Yellowstone NP;01/06/1994;541704
Yellowstone NP;01/07/1994;831152
Yellowstone NP;01/08/1994;731012
Yellowstone NP;01/09/1994;414848
Yellowstone NP;01/10/1994;106646
Yellowstone NP;01/11/1994;7953
Yellowstone NP;01/12/1994;29251
Yellowstone NP;01/01/1995;40868
Yellowstone NP;01/02/1995;48034
Yellowstone NP;01/03/1995;21157
Yellowstone NP;01/04/1995;26147
Yellowstone NP;01/05/1995;201797
Yellowstone NP;01/06/1995;550978
Yellowstone NP;01/07/1995;847003
Yellowstone NP;01/08/1995;773307
Yellowstone NP;01/09/1995;468062
Yellowstone NP;01/10/1995;128483
Yellowstone NP;01/11/1995;11635
Yellowstone NP;01/12/1995;7814
Yellowstone NP;01/01/1996;32871
Yellowstone NP;01/02/1996;51692
Yellowstone NP;01/03/1996;27162
Yellowstone NP;01/04/1996;24321
Yellowstone NP;01/05/1996;187045
Yellowstone NP;01/06/1996;539368
Yellowstone NP;01/07/1996;818964
Yellowstone NP;01/08/1996;753934
Yellowstone NP;01/09/1996;426806
Yellowstone NP;01/10/1996;118902
Yellowstone NP;01/11/1996;10473
Yellowstone NP;01/12/1996;20633
Yellowstone NP;01/01/1997;31155
Yellowstone NP;01/02/1997;42392
Yellowstone NP;01/03/1997;19324
Yellowstone NP;01/04/1997;21526
Yellowstone NP;01/05/1997;191985
Yellowstone NP;01/06/1997;512895
Yellowstone NP;01/07/1997;774327
Yellowstone NP;01/08/1997;737973
Yellowstone NP;01/09/1997;403184
Yellowstone NP;01/10/1997;120266
Yellowstone NP;01/11/1997;9983
Yellowstone NP;01/12/1997;24503
Yellowstone NP;01/01/1998;33845
Yellowstone NP;01/02/1998;43032
Yellowstone NP;01/03/1998;17894
Yellowstone NP;01/04/1998;29689
Yellowstone NP;01/05/1998;222385
Yellowstone NP;01/06/1998;549396
Yellowstone NP;01/07/1998;829683
Yellowstone NP;01/08/1998;764238
Yellowstone NP;01/09/1998;445741
Yellowstone NP;01/10/1998;150079
Yellowstone NP;01/11/1998;9106
Yellowstone NP;01/12/1998;25742
Yellowstone NP;01/01/1999;34346
Yellowstone NP;01/02/1999;41120
Yellowstone NP;01/03/1999;23067
Yellowstone NP;01/04/1999;27128
Yellowstone NP;01/05/1999;203727
Yellowstone NP;01/06/1999;580624
Yellowstone NP;01/07/1999;832685
Yellowstone NP;01/08/1999;760062
Yellowstone NP;01/09/1999;445057
Yellowstone NP;01/10/1999;142049
Yellowstone NP;01/11/1999;16230
Yellowstone NP;01/12/1999;25286
Yellowstone NP;01/01/2000;37301
Yellowstone NP;01/02/2000;47573
Yellowstone NP;01/03/2000;20404
Yellowstone NP;01/04/2000;27869
Yellowstone NP;01/05/2000;214814
Yellowstone NP;01/06/2000;553892
Yellowstone NP;01/07/2000;768040
Yellowstone NP;01/08/2000;634104
Yellowstone NP;01/09/2000;353728
Yellowstone NP;01/10/2000;139784
Yellowstone NP;01/11/2000;13422
Yellowstone NP;01/12/2000;27302
Yellowstone NP;01/01/2001;44356
Yellowstone NP;01/02/2001;48980
Yellowstone NP;01/03/2001;18485
Yellowstone NP;01/04/2001;28341
Yellowstone NP;01/05/2001;229085
Yellowstone NP;01/06/2001;507737
Yellowstone NP;01/07/2001;724735
Yellowstone NP;01/08/2001;613965
Yellowstone NP;01/09/2001;373583
Yellowstone NP;01/10/2001;121958
Yellowstone NP;01/11/2001;19585
Yellowstone NP;01/12/2001;27716
Yellowstone NP;01/01/2002;40465
Yellowstone NP;01/02/2002;52002
Yellowstone NP;01/03/2002;23305
Yellowstone NP;01/04/2002;15904
Yellowstone NP;01/05/2002;228642
Yellowstone NP;01/06/2002;568144
Yellowstone NP;01/07/2002;794929
Yellowstone NP;01/08/2002;663266
Yellowstone NP;01/09/2002;413960
Yellowstone NP;01/10/2002;142702
Yellowstone NP;01/11/2002;11235
Yellowstone NP;01/12/2002;19123
Yellowstone NP;01/01/2003;36387
Yellowstone NP;01/02/2003;39494
Yellowstone NP;01/03/2003;17718
Yellowstone NP;01/04/2003;28877
Yellowstone NP;01/05/2003;206245
Yellowstone NP;01/06/2003;580919
Yellowstone NP;01/07/2003;809689
Yellowstone NP;01/08/2003;698753
Yellowstone NP;01/09/2003;404498
Yellowstone NP;01/10/2003;175877
Yellowstone NP;01/11/2003;7967
Yellowstone NP;01/12/2003;12951
Yellowstone NP;01/01/2004;22817
Yellowstone NP;01/02/2004;30030
Yellowstone NP;01/03/2004;20187
Yellowstone NP;01/04/2004;32434
Yellowstone NP;01/05/2004;216905
Yellowstone NP;01/06/2004;584925
Yellowstone NP;01/07/2004;732682
Yellowstone NP;01/08/2004;657869
Yellowstone NP;01/09/2004;406327
Yellowstone NP;01/10/2004;135605
Yellowstone NP;01/11/2004;13939
Yellowstone NP;01/12/2004;14597
Yellowstone NP;01/01/2005;22297
Yellowstone NP;01/02/2005;29018
Yellowstone NP;01/03/2005;17324
Yellowstone NP;01/04/2005;26116
Yellowstone NP;01/05/2005;225811
Yellowstone NP;01/06/2005;560014
Yellowstone NP;01/07/2005;743165
Yellowstone NP;01/08/2005;647288
Yellowstone NP;01/09/2005;393362
Yellowstone NP;01/10/2005;142912
Yellowstone NP;01/11/2005;11505
Yellowstone NP;01/12/2005;16839
Yellowstone NP;01/01/2006;23989
Yellowstone NP;01/02/2006;29011
Yellowstone NP;01/03/2006;18879
Yellowstone NP;01/04/2006;29381
Yellowstone NP;01/05/2006;230762
Yellowstone NP;01/06/2006;557213
Yellowstone NP;01/07/2006;738807
Yellowstone NP;01/08/2006;635666
Yellowstone NP;01/09/2006;428369
Yellowstone NP;01/10/2006;146790
Yellowstone NP;01/11/2006;12382
Yellowstone NP;01/12/2006;19046
Yellowstone NP;01/01/2007;25476
Yellowstone NP;01/02/2007;30928
Yellowstone NP;01/03/2007;20225
Yellowstone NP;01/04/2007;27798
Yellowstone NP;01/05/2007;264203
Yellowstone NP;01/06/2007;609606
Yellowstone NP;01/07/2007;822773
Yellowstone NP;01/08/2007;710781
Yellowstone NP;01/09/2007;463994
Yellowstone NP;01/10/2007;139789
Yellowstone NP;01/11/2007;15362
Yellowstone NP;01/12/2007;20408
Yellowstone NP;01/01/2008;26864
Yellowstone NP;01/02/2008;33557
Yellowstone NP;01/03/2008;19147
Yellowstone NP;01/04/2008;24433
Yellowstone NP;01/05/2008;217938
Yellowstone NP;01/06/2008;593405
Yellowstone NP;01/07/2008;808110
Yellowstone NP;01/08/2008;731063
Yellowstone NP;01/09/2008;437552
Yellowstone NP;01/10/2008;145488
Yellowstone NP;01/11/2008;12671
Yellowstone NP;01/12/2008;16352
Yellowstone NP;01/01/2009;24770
Yellowstone NP;01/02/2009;28355
Yellowstone NP;01/03/2009;17317
Yellowstone NP;01/04/2009;24831
Yellowstone NP;01/05/2009;261763
Yellowstone NP;01/06/2009;643844
Yellowstone NP;01/07/2009;900515
Yellowstone NP;01/08/2009;752983
Yellowstone NP;01/09/2009;489438
Yellowstone NP;01/10/2009;123867
Yellowstone NP;01/11/2009;9397
Yellowstone NP;01/12/2009;18107
Yellowstone NP;01/01/2010;25595
Yellowstone NP;01/02/2010;29108
Yellowstone NP;01/03/2010;21028
Yellowstone NP;01/04/2010;32763
Yellowstone NP;01/05/2010;250445
Yellowstone NP;01/06/2010;694841
Yellowstone NP;01/07/2010;957785
Yellowstone NP;01/08/2010;854837
Yellowstone NP;01/09/2010;550504
Yellowstone NP;01/10/2010;189072
Yellowstone NP;01/11/2010;16819
Yellowstone NP;01/12/2010;17388
Yellowstone NP;01/01/2011;24517
Yellowstone NP;01/02/2011;28174
Yellowstone NP;01/03/2011;18728
Yellowstone NP;01/04/2011;28147
Yellowstone NP;01/05/2011;207842
Yellowstone NP;01/06/2011;634316
Yellowstone NP;01/07/2011;906935
Yellowstone NP;01/08/2011;805173
Yellowstone NP;01/09/2011;536349
Yellowstone NP;01/10/2011;175433
Yellowstone NP;01/11/2011;12198
Yellowstone NP;01/12/2011;16514
Yellowstone NP;01/01/2012;24766
Yellowstone NP;01/02/2012;27752
Yellowstone NP;01/03/2012;20248
Yellowstone NP;01/04/2012;29056
Yellowstone NP;01/05/2012;268251
Yellowstone NP;01/06/2012;671825
Yellowstone NP;01/07/2012;888335
Yellowstone NP;01/08/2012;780286
Yellowstone NP;01/09/2012;527610
Yellowstone NP;01/10/2012;177069
Yellowstone NP;01/11/2012;14059
Yellowstone NP;01/12/2012;18472
Yellowstone NP;01/01/2013;24699
Yellowstone NP;01/02/2013;31053
Yellowstone NP;01/03/2013;18613
Yellowstone NP;01/04/2013;24606
Yellowstone NP;01/05/2013;293250
Yellowstone NP;01/06/2013;624429
Yellowstone NP;01/07/2013;812212
Yellowstone NP;01/08/2013;725136
Yellowstone NP;01/09/2013;557925
Yellowstone NP;01/10/2013;47560
Yellowstone NP;01/11/2013;11169
Yellowstone NP;01/12/2013;17378
Yellowstone NP;01/01/2014;26778
Yellowstone NP;01/02/2014;28233
Yellowstone NP;01/03/2014;18778
Yellowstone NP;01/04/2014;31356
Yellowstone NP;01/05/2014;310039
Yellowstone NP;01/06/2014;669642
Yellowstone NP;01/07/2014;858856
Yellowstone NP;01/08/2014;773357
Yellowstone NP;01/09/2014;571764
Yellowstone NP;01/10/2014;194804
Yellowstone NP;01/11/2014;11537
Yellowstone NP;01/12/2014;18340
Yellowstone NP;01/01/2015;28091
Yellowstone NP;01/02/2015;34343
Yellowstone NP;01/03/2015;22989
Yellowstone NP;01/04/2015;46600
Yellowstone NP;01/05/2015;386064
Yellowstone NP;01/06/2015;780768
Yellowstone NP;01/07/2015;980702
Yellowstone NP;01/08/2015;854408
Yellowstone NP;01/09/2015;680213
Yellowstone NP;01/10/2015;252013
Yellowstone NP;01/11/2015;11049
Yellowstone NP;01/12/2015;20470
Yellowstone NP;01/01/2016;30621
Yellowstone NP;01/02/2016;36327
Yellowstone NP;01/03/2016;22924
Yellowstone NP;01/04/2016;59253
Yellowstone NP;01/05/2016;444630
Yellowstone NP;01/06/2016;838316
Yellowstone NP;01/07/2016;995917
Yellowstone NP;01/08/2016;841036
Yellowstone NP;01/09/2016;701754
Yellowstone NP;01/10/2016;242004
Yellowstone NP;01/11/2016;24710
Yellowstone NP;01/12/2016;19685
Yellowstone NP;01/01/2017;29518
Yellowstone NP;01/02/2017;32275
Yellowstone NP;01/03/2017;23897
Yellowstone NP;01/04/2017;45160
Yellowstone NP;01/05/2017;419635
Yellowstone NP;01/06/2017;803652
Yellowstone NP;01/07/2017;962404
Yellowstone NP;01/08/2017;916166
Yellowstone NP;01/09/2017;640068
Yellowstone NP;01/10/2017;211987
Yellowstone NP;01/11/2017;10468
Yellowstone NP;01/12/2017;21294
Yellowstone NP;01/01/2018;29179
Yellowstone NP;01/02/2018;34263
Yellowstone NP;01/03/2018;22741
Yellowstone NP;01/04/2018;37766
Yellowstone NP;01/05/2018;446875
Yellowstone NP;01/06/2018;810884
Yellowstone NP;01/07/2018;940563
Yellowstone NP;01/08/2018;813970
Yellowstone NP;01/09/2018;724454
Yellowstone NP;01/10/2018;218076
Yellowstone NP;01/11/2018;13849
Yellowstone NP;01/12/2018;22380
Yellowstone NP;01/01/2019;33896
Yellowstone NP;01/02/2019;31650
Yellowstone NP;01/03/2019;28695
Yellowstone NP;01/04/2019;48150
Yellowstone NP;01/05/2019;434385
Yellowstone NP;01/06/2019;781853
Yellowstone NP;01/07/2019;936062
Yellowstone NP;01/08/2019;820006
Yellowstone NP;01/09/2019;693118
Yellowstone NP;01/10/2019;171339
Yellowstone NP;01/11/2019;15628
Yellowstone NP;01/12/2019;25506
Yosemite NP;01/01/1979;72701
Yosemite NP;01/02/1979;72926
Yosemite NP;01/03/1979;87950
Yosemite NP;01/04/1979;136275
Yosemite NP;01/05/1979;210756
Yosemite NP;01/06/1979;301727
Yosemite NP;01/07/1979;379640
Yosemite NP;01/08/1979;427454
Yosemite NP;01/09/1979;293424
Yosemite NP;01/10/1979;193825
Yosemite NP;01/11/1979;99485
Yosemite NP;01/12/1979;74619
Yosemite NP;01/01/1980;66677
Yosemite NP;01/02/1980;75612
Yosemite NP;01/03/1980;99896
Yosemite NP;01/04/1980;120970
Yosemite NP;01/05/1980;212971
Yosemite NP;01/06/1980;309470
Yosemite NP;01/07/1980;416583
Yosemite NP;01/08/1980;470491
Yosemite NP;01/09/1980;289108
Yosemite NP;01/10/1980;238586
Yosemite NP;01/11/1980;118024
Yosemite NP;01/12/1980;71894
Yosemite NP;01/01/1981;60669
Yosemite NP;01/02/1981;90274
Yosemite NP;01/03/1981;83104
Yosemite NP;01/04/1981;152469
Yosemite NP;01/05/1981;282531
Yosemite NP;01/06/1981;337392
Yosemite NP;01/07/1981;404269
Yosemite NP;01/08/1981;438123
Yosemite NP;01/09/1981;313946
Yosemite NP;01/10/1981;190612
Yosemite NP;01/11/1981;95862
Yosemite NP;01/12/1981;67642
Yosemite NP;01/01/1982;60817
Yosemite NP;01/02/1982;68307
Yosemite NP;01/03/1982;70702
Yosemite NP;01/04/1982;73259
Yosemite NP;01/05/1982;254169
Yosemite NP;01/06/1982;363303
Yosemite NP;01/07/1982;425198
Yosemite NP;01/08/1982;432776
Yosemite NP;01/09/1982;303673
Yosemite NP;01/10/1982;206821
Yosemite NP;01/11/1982;85193
Yosemite NP;01/12/1982;71369
Yosemite NP;01/01/1983;64748
Yosemite NP;01/02/1983;64554
Yosemite NP;01/03/1983;85104
Yosemite NP;01/04/1983;90376
Yosemite NP;01/05/1983;214870
Yosemite NP;01/06/1983;266832
Yosemite NP;01/07/1983;441436
Yosemite NP;01/08/1983;473638
Yosemite NP;01/09/1983;350841
Yosemite NP;01/10/1983;242778
Yosemite NP;01/11/1983;87561
Yosemite NP;01/12/1983;74726
Yosemite NP;01/01/1984;75894
Yosemite NP;01/02/1984;83589
Yosemite NP;01/03/1984;102049
Yosemite NP;01/04/1984;147755
Yosemite NP;01/05/1984;276877
Yosemite NP;01/06/1984;363876
Yosemite NP;01/07/1984;414711
Yosemite NP;01/08/1984;494860
Yosemite NP;01/09/1984;370899
Yosemite NP;01/10/1984;217730
Yosemite NP;01/11/1984;101528
Yosemite NP;01/12/1984;88699
Yosemite NP;01/01/1985;84266
Yosemite NP;01/02/1985;86738
Yosemite NP;01/03/1985;101035
Yosemite NP;01/04/1985;158974
Yosemite NP;01/05/1985;314386
Yosemite NP;01/06/1985;375841
Yosemite NP;01/07/1985;447936
Yosemite NP;01/08/1985;498319
Yosemite NP;01/09/1985;344277
Yosemite NP;01/10/1985;230095
Yosemite NP;01/11/1985;105532
Yosemite NP;01/12/1985;84553
Yosemite NP;01/01/1986;92835
Yosemite NP;01/02/1986;74133
Yosemite NP;01/03/1986;114441
Yosemite NP;01/04/1986;152019
Yosemite NP;01/05/1986;291811
Yosemite NP;01/06/1986;362173
Yosemite NP;01/07/1986;439823
Yosemite NP;01/08/1986;522908
Yosemite NP;01/09/1986;340843
Yosemite NP;01/10/1986;245733
Yosemite NP;01/11/1986;151081
Yosemite NP;01/12/1986;88917
Yosemite NP;01/01/1987;94639
Yosemite NP;01/02/1987;98799
Yosemite NP;01/03/1987;109617
Yosemite NP;01/04/1987;192048
Yosemite NP;01/05/1987;373894
Yosemite NP;01/06/1987;419479
Yosemite NP;01/07/1987;487915
Yosemite NP;01/08/1987;526850
Yosemite NP;01/09/1987;328866
Yosemite NP;01/10/1987;281719
Yosemite NP;01/11/1987;146909
Yosemite NP;01/12/1987;91540
Yosemite NP;01/01/1988;94583
Yosemite NP;01/02/1988;109552
Yosemite NP;01/03/1988;153436
Yosemite NP;01/04/1988;190484
Yosemite NP;01/05/1988;362008
Yosemite NP;01/06/1988;404321
Yosemite NP;01/07/1988;477167
Yosemite NP;01/08/1988;502674
Yosemite NP;01/09/1988;385509
Yosemite NP;01/10/1988;292886
Yosemite NP;01/11/1988;144254
Yosemite NP;01/12/1988;99807
Yosemite NP;01/01/1989;102646
Yosemite NP;01/02/1989;96527
Yosemite NP;01/03/1989;143858
Yosemite NP;01/04/1989;204102
Yosemite NP;01/05/1989;377940
Yosemite NP;01/06/1989;413068
Yosemite NP;01/07/1989;511957
Yosemite NP;01/08/1989;524395
Yosemite NP;01/09/1989;390364
Yosemite NP;01/10/1989;264670
Yosemite NP;01/11/1989;163939
Yosemite NP;01/12/1989;114693
Yosemite NP;01/01/1990;99686
Yosemite NP;01/02/1990;101236
Yosemite NP;01/03/1990;145037
Yosemite NP;01/04/1990;237815
Yosemite NP;01/05/1990;364549
Yosemite NP;01/06/1990;424933
Yosemite NP;01/07/1990;482066
Yosemite NP;01/08/1990;367502
Yosemite NP;01/09/1990;364838
Yosemite NP;01/10/1990;276025
Yosemite NP;01/11/1990;162254
Yosemite NP;01/12/1990;98998
Yosemite NP;01/01/1991;104673
Yosemite NP;01/02/1991;111073
Yosemite NP;01/03/1991;117735
Yosemite NP;01/04/1991;187607
Yosemite NP;01/05/1991;354908
Yosemite NP;01/06/1991;396841
Yosemite NP;01/07/1991;521822
Yosemite NP;01/08/1991;587904
Yosemite NP;01/09/1991;441553
Yosemite NP;01/10/1991;320769
Yosemite NP;01/11/1991;164072
Yosemite NP;01/12/1991;114144
Yosemite NP;01/01/1992;126603
Yosemite NP;01/02/1992;120908
Yosemite NP;01/03/1992;149651
Yosemite NP;01/04/1992;251872
Yosemite NP;01/05/1992;425555
Yosemite NP;01/06/1992;486890
Yosemite NP;01/07/1992;568070
Yosemite NP;01/08/1992;586868
Yosemite NP;01/09/1992;470798
Yosemite NP;01/10/1992;356333
Yosemite NP;01/11/1992;163364
Yosemite NP;01/12/1992;112606
Yosemite NP;01/01/1993;101503
Yosemite NP;01/02/1993;105315
Yosemite NP;01/03/1993;151472
Yosemite NP;01/04/1993;246136
Yosemite NP;01/05/1993;378548
Yosemite NP;01/06/1993;446235
Yosemite NP;01/07/1993;604248
Yosemite NP;01/08/1993;634588
Yosemite NP;01/09/1993;503629
Yosemite NP;01/10/1993;368978
Yosemite NP;01/11/1993;171108
Yosemite NP;01/12/1993;127885
Yosemite NP;01/01/1994;131216
Yosemite NP;01/02/1994;127303
Yosemite NP;01/03/1994;186008
Yosemite NP;01/04/1994;247425
Yosemite NP;01/05/1994;384114
Yosemite NP;01/06/1994;495097
Yosemite NP;01/07/1994;585940
Yosemite NP;01/08/1994;666555
Yosemite NP;01/09/1994;511954
Yosemite NP;01/10/1994;336448
Yosemite NP;01/11/1994;146675
Yosemite NP;01/12/1994;143382
Yosemite NP;01/01/1995;123844
Yosemite NP;01/02/1995;151102
Yosemite NP;01/03/1995;124710
Yosemite NP;01/04/1995;250592
Yosemite NP;01/05/1995;279575
Yosemite NP;01/06/1995;449511
Yosemite NP;01/07/1995;663052
Yosemite NP;01/08/1995;656064
Yosemite NP;01/09/1995;551886
Yosemite NP;01/10/1995;409319
Yosemite NP;01/11/1995;210295
Yosemite NP;01/12/1995;88456
Yosemite NP;01/01/1996;104086
Yosemite NP;01/02/1996;135115
Yosemite NP;01/03/1996;180709
Yosemite NP;01/04/1996;253532
Yosemite NP;01/05/1996;347364
Yosemite NP;01/06/1996;527284
Yosemite NP;01/07/1996;622855
Yosemite NP;01/08/1996;679862
Yosemite NP;01/09/1996;517934
Yosemite NP;01/10/1996;365313
Yosemite NP;01/11/1996;172037
Yosemite NP;01/12/1996;140116
Yosemite NP;01/01/1997;12520
Yosemite NP;01/02/1997;64201
Yosemite NP;01/03/1997;136476
Yosemite NP;01/04/1997;200212
Yosemite NP;01/05/1997;319108
Yosemite NP;01/06/1997;460459
Yosemite NP;01/07/1997;595059
Yosemite NP;01/08/1997;697060
Yosemite NP;01/09/1997;516567
Yosemite NP;01/10/1997;372171
Yosemite NP;01/11/1997;168533
Yosemite NP;01/12/1997;127604
Yosemite NP;01/01/1998;114143
Yosemite NP;01/02/1998;109163
Yosemite NP;01/03/1998;157257
Yosemite NP;01/04/1998;231495
Yosemite NP;01/05/1998;307331
Yosemite NP;01/06/1998;345916
Yosemite NP;01/07/1998;603790
Yosemite NP;01/08/1998;672966
Yosemite NP;01/09/1998;480941
Yosemite NP;01/10/1998;384428
Yosemite NP;01/11/1998;142002
Yosemite NP;01/12/1998;107700
Yosemite NP;01/01/1999;100857
Yosemite NP;01/02/1999;102345
Yosemite NP;01/03/1999;136795
Yosemite NP;01/04/1999;169517
Yosemite NP;01/05/1999;335374
Yosemite NP;01/06/1999;448560
Yosemite NP;01/07/1999;558114
Yosemite NP;01/08/1999;625405
Yosemite NP;01/09/1999;433178
Yosemite NP;01/10/1999;330334
Yosemite NP;01/11/1999;150843
Yosemite NP;01/12/1999;102285
Yosemite NP;01/01/2000;93633
Yosemite NP;01/02/2000;103444
Yosemite NP;01/03/2000;136523
Yosemite NP;01/04/2000;216087
Yosemite NP;01/05/2000;317009
Yosemite NP;01/06/2000;454638
Yosemite NP;01/07/2000;548440
Yosemite NP;01/08/2000;546981
Yosemite NP;01/09/2000;388707
Yosemite NP;01/10/2000;324484
Yosemite NP;01/11/2000;144958
Yosemite NP;01/12/2000;125999
Yosemite NP;01/01/2001;102455
Yosemite NP;01/02/2001;101897
Yosemite NP;01/03/2001;142141
Yosemite NP;01/04/2001;192936
Yosemite NP;01/05/2001;315897
Yosemite NP;01/06/2001;434014
Yosemite NP;01/07/2001;528849
Yosemite NP;01/08/2001;591196
Yosemite NP;01/09/2001;448519
Yosemite NP;01/10/2001;264465
Yosemite NP;01/11/2001;137876
Yosemite NP;01/12/2001;108486
Yosemite NP;01/01/2002;108906
Yosemite NP;01/02/2002;113695
Yosemite NP;01/03/2002;141766
Yosemite NP;01/04/2002;186682
Yosemite NP;01/05/2002;295511
Yosemite NP;01/06/2002;436862
Yosemite NP;01/07/2002;513789
Yosemite NP;01/08/2002;570914
Yosemite NP;01/09/2002;426684
Yosemite NP;01/10/2002;300919
Yosemite NP;01/11/2002;149828
Yosemite NP;01/12/2002;116311
Yosemite NP;01/01/2003;116984
Yosemite NP;01/02/2003;111506
Yosemite NP;01/03/2003;137550
Yosemite NP;01/04/2003;174337
Yosemite NP;01/05/2003;280335
Yosemite NP;01/06/2003;445887
Yosemite NP;01/07/2003;536683
Yosemite NP;01/08/2003;604093
Yosemite NP;01/09/2003;405605
Yosemite NP;01/10/2003;316366
Yosemite NP;01/11/2003;136390
Yosemite NP;01/12/2003;112928
Yosemite NP;01/01/2004;100020
Yosemite NP;01/02/2004;106258
Yosemite NP;01/03/2004;146876
Yosemite NP;01/04/2004;228212
Yosemite NP;01/05/2004;326017
Yosemite NP;01/06/2004;449566
Yosemite NP;01/07/2004;531864
Yosemite NP;01/08/2004;508094
Yosemite NP;01/09/2004;393437
Yosemite NP;01/10/2004;272200
Yosemite NP;01/11/2004;121622
Yosemite NP;01/12/2004;96745
Yosemite NP;01/01/2005;91238
Yosemite NP;01/02/2005;103756
Yosemite NP;01/03/2005;143335
Yosemite NP;01/04/2005;195385
Yosemite NP;01/05/2005;304552
Yosemite NP;01/06/2005;413124
Yosemite NP;01/07/2005;554567
Yosemite NP;01/08/2005;485643
Yosemite NP;01/09/2005;430134
Yosemite NP;01/10/2005;318508
Yosemite NP;01/11/2005;152671
Yosemite NP;01/12/2005;111231
